;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
resource_name/specimen_mushroom_pearls_red;${resource_name/specimen} - ${prop_name/mushroom_pearls_red};${resource_name/specimen} - ${prop_name/mushroom_pearls_red};${resource_name/specimen} - ${prop_name/mushroom_pearls_red};${resource_name/specimen} - ${prop_name/mushroom_pearls_red};${resource_name/specimen} - ${prop_name/mushroom_pearls_red};${resource_name/specimen} - ${prop_name/mushroom_pearls_red};${resource_name/specimen} - ${prop_name/mushroom_pearls_red};${resource_name/specimen} - ${prop_name/mushroom_pearls_red};${resource_name/specimen} - ${prop_name/mushroom_pearls_red};${resource_name/specimen} - ${prop_name/mushroom_pearls_red}
resource_name/specimen_mushroom_standard_common;${resource_name/specimen} - ${prop_name/mushroom_standard_common};${resource_name/specimen} - ${prop_name/mushroom_standard_common};${resource_name/specimen} - ${prop_name/mushroom_standard_common};${resource_name/specimen} - ${prop_name/mushroom_standard_common};${resource_name/specimen} - ${prop_name/mushroom_standard_common};${resource_name/specimen} - ${prop_name/mushroom_standard_common};${resource_name/specimen} - ${prop_name/mushroom_standard_common};${resource_name/specimen} - ${prop_name/mushroom_standard_common};${resource_name/specimen} - ${prop_name/mushroom_standard_common};${resource_name/specimen} - ${prop_name/mushroom_standard_common}
resource_name/specimen_mushroom_standard_blue;${resource_name/specimen} - ${prop_name/mushroom_standard_blue};${resource_name/specimen} - ${prop_name/mushroom_standard_blue};${resource_name/specimen} - ${prop_name/mushroom_standard_blue};${resource_name/specimen} - ${prop_name/mushroom_standard_blue};${resource_name/specimen} - ${prop_name/mushroom_standard_blue};${resource_name/specimen} - ${prop_name/mushroom_standard_blue};${resource_name/specimen} - ${prop_name/mushroom_standard_blue};${resource_name/specimen} - ${prop_name/mushroom_standard_blue};${resource_name/specimen} - ${prop_name/mushroom_standard_blue};${resource_name/specimen} - ${prop_name/mushroom_standard_blue}
resource_name/specimen_mushroom_standard_violet;${resource_name/specimen} - ${prop_name/mushroom_standard_violet};${resource_name/specimen} - ${prop_name/mushroom_standard_violet};${resource_name/specimen} - ${prop_name/mushroom_standard_violet};${resource_name/specimen} - ${prop_name/mushroom_standard_violet};${resource_name/specimen} - ${prop_name/mushroom_standard_violet};${resource_name/specimen} - ${prop_name/mushroom_standard_violet};${resource_name/specimen} - ${prop_name/mushroom_standard_violet};${resource_name/specimen} - ${prop_name/mushroom_standard_violet};${resource_name/specimen} - ${prop_name/mushroom_standard_violet};${resource_name/specimen} - ${prop_name/mushroom_standard_violet}
resource_name/specimen_mushroom_standard_red;${resource_name/specimen} - ${prop_name/mushroom_standard_red};${resource_name/specimen} - ${prop_name/mushroom_standard_red};${resource_name/specimen} - ${prop_name/mushroom_standard_red};${resource_name/specimen} - ${prop_name/mushroom_standard_red};${resource_name/specimen} - ${prop_name/mushroom_standard_red};${resource_name/specimen} - ${prop_name/mushroom_standard_red};${resource_name/specimen} - ${prop_name/mushroom_standard_red};${resource_name/specimen} - ${prop_name/mushroom_standard_red};${resource_name/specimen} - ${prop_name/mushroom_standard_red};${resource_name/specimen} - ${prop_name/mushroom_standard_red}
resource_name/specimen_mushroom_standard_fluorescent;${resource_name/specimen} - ${prop_name/mushroom_standard_fluorescent};${resource_name/specimen} - ${prop_name/mushroom_standard_fluorescent};${resource_name/specimen} - ${prop_name/mushroom_standard_fluorescent};${resource_name/specimen} - ${prop_name/mushroom_standard_fluorescent};${resource_name/specimen} - ${prop_name/mushroom_standard_fluorescent};${resource_name/specimen} - ${prop_name/mushroom_standard_fluorescent};${resource_name/specimen} - ${prop_name/mushroom_standard_fluorescent};${resource_name/specimen} - ${prop_name/mushroom_standard_fluorescent};${resource_name/specimen} - ${prop_name/mushroom_standard_fluorescent};${resource_name/specimen} - ${prop_name/mushroom_standard_fluorescent}
resource_name/specimen_mushroom_standard_orange;${resource_name/specimen} - ${prop_name/mushroom_standard_orange};${resource_name/specimen} - ${prop_name/mushroom_standard_orange};${resource_name/specimen} - ${prop_name/mushroom_standard_orange};${resource_name/specimen} - ${prop_name/mushroom_standard_orange};${resource_name/specimen} - ${prop_name/mushroom_standard_orange};${resource_name/specimen} - ${prop_name/mushroom_standard_orange};${resource_name/specimen} - ${prop_name/mushroom_standard_orange};${resource_name/specimen} - ${prop_name/mushroom_standard_orange};${resource_name/specimen} - ${prop_name/mushroom_standard_orange};${resource_name/specimen} - ${prop_name/mushroom_standard_orange}
resource_name/specimen_mushroom_vulgaris_orange;${resource_name/specimen} - ${prop_name/mushroom_vulgaris_orange};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_orange};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_orange};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_orange};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_orange};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_orange};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_orange};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_orange};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_orange};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_orange}
resource_name/specimen_mushroom_vulgaris_violet;${resource_name/specimen} - ${prop_name/mushroom_vulgaris_violet};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_violet};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_violet};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_violet};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_violet};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_violet};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_violet};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_violet};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_violet};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_violet}
resource_name/specimen_mushroom_vulgaris_gray;${resource_name/specimen} - ${prop_name/mushroom_vulgaris_gray};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_gray};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_gray};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_gray};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_gray};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_gray};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_gray};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_gray};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_gray};${resource_name/specimen} - ${prop_name/mushroom_vulgaris_gray}
resource_name/specimen_mushroom_winding_violet;${resource_name/specimen} - ${prop_name/mushroom_winding_violet};${resource_name/specimen} - ${prop_name/mushroom_winding_violet};${resource_name/specimen} - ${prop_name/mushroom_winding_violet};${resource_name/specimen} - ${prop_name/mushroom_winding_violet};${resource_name/specimen} - ${prop_name/mushroom_winding_violet};${resource_name/specimen} - ${prop_name/mushroom_winding_violet};${resource_name/specimen} - ${prop_name/mushroom_winding_violet};${resource_name/specimen} - ${prop_name/mushroom_winding_violet};${resource_name/specimen} - ${prop_name/mushroom_winding_violet};${resource_name/specimen} - ${prop_name/mushroom_winding_violet}
resource_name/specimen_mushroom_winding_orange;${resource_name/specimen} - ${prop_name/mushroom_winding_orange};${resource_name/specimen} - ${prop_name/mushroom_winding_orange};${resource_name/specimen} - ${prop_name/mushroom_winding_orange};${resource_name/specimen} - ${prop_name/mushroom_winding_orange};${resource_name/specimen} - ${prop_name/mushroom_winding_orange};${resource_name/specimen} - ${prop_name/mushroom_winding_orange};${resource_name/specimen} - ${prop_name/mushroom_winding_orange};${resource_name/specimen} - ${prop_name/mushroom_winding_orange};${resource_name/specimen} - ${prop_name/mushroom_winding_orange};${resource_name/specimen} - ${prop_name/mushroom_winding_orange}
resource_name/specimen_mushroom_winding_gray;${resource_name/specimen} - ${prop_name/mushroom_winding_gray};${resource_name/specimen} - ${prop_name/mushroom_winding_gray};${resource_name/specimen} - ${prop_name/mushroom_winding_gray};${resource_name/specimen} - ${prop_name/mushroom_winding_gray};${resource_name/specimen} - ${prop_name/mushroom_winding_gray};${resource_name/specimen} - ${prop_name/mushroom_winding_gray};${resource_name/specimen} - ${prop_name/mushroom_winding_gray};${resource_name/specimen} - ${prop_name/mushroom_winding_gray};${resource_name/specimen} - ${prop_name/mushroom_winding_gray};${resource_name/specimen} - ${prop_name/mushroom_winding_gray}
resource_name/specimen_tree_burdock_green;${resource_name/specimen} - ${prop_name/tree_burdock_green};${resource_name/specimen} - ${prop_name/tree_burdock_green};${resource_name/specimen} - ${prop_name/tree_burdock_green};${resource_name/specimen} - ${prop_name/tree_burdock_green};${resource_name/specimen} - ${prop_name/tree_burdock_green};${resource_name/specimen} - ${prop_name/tree_burdock_green};${resource_name/specimen} - ${prop_name/tree_burdock_green};${resource_name/specimen} - ${prop_name/tree_burdock_green};${resource_name/specimen} - ${prop_name/tree_burdock_green};${resource_name/specimen} - ${prop_name/tree_burdock_green}
resource_name/specimen_tree_burdock_orange;${resource_name/specimen} - ${prop_name/tree_burdock_orange};${resource_name/specimen} - ${prop_name/tree_burdock_orange};${resource_name/specimen} - ${prop_name/tree_burdock_orange};${resource_name/specimen} - ${prop_name/tree_burdock_orange};${resource_name/specimen} - ${prop_name/tree_burdock_orange};${resource_name/specimen} - ${prop_name/tree_burdock_orange};${resource_name/specimen} - ${prop_name/tree_burdock_orange};${resource_name/specimen} - ${prop_name/tree_burdock_orange};${resource_name/specimen} - ${prop_name/tree_burdock_orange};${resource_name/specimen} - ${prop_name/tree_burdock_orange}
resource_name/specimen_tree_burdock_red;${resource_name/specimen} - ${prop_name/tree_burdock_red};${resource_name/specimen} - ${prop_name/tree_burdock_red};${resource_name/specimen} - ${prop_name/tree_burdock_red};${resource_name/specimen} - ${prop_name/tree_burdock_red};${resource_name/specimen} - ${prop_name/tree_burdock_red};${resource_name/specimen} - ${prop_name/tree_burdock_red};${resource_name/specimen} - ${prop_name/tree_burdock_red};${resource_name/specimen} - ${prop_name/tree_burdock_red};${resource_name/specimen} - ${prop_name/tree_burdock_red};${resource_name/specimen} - ${prop_name/tree_burdock_red}
resource_name/specimen_tree_catkins_yellow;${resource_name/specimen} - ${prop_name/tree_catkins_yellow};${resource_name/specimen} - ${prop_name/tree_catkins_yellow};${resource_name/specimen} - ${prop_name/tree_catkins_yellow};${resource_name/specimen} - ${prop_name/tree_catkins_yellow};${resource_name/specimen} - ${prop_name/tree_catkins_yellow};${resource_name/specimen} - ${prop_name/tree_catkins_yellow};${resource_name/specimen} - ${prop_name/tree_catkins_yellow};${resource_name/specimen} - ${prop_name/tree_catkins_yellow};${resource_name/specimen} - ${prop_name/tree_catkins_yellow};${resource_name/specimen} - ${prop_name/tree_catkins_yellow}
resource_name/specimen_tree_catkins_blue;${resource_name/specimen} - ${prop_name/tree_catkins_blue};${resource_name/specimen} - ${prop_name/tree_catkins_blue};${resource_name/specimen} - ${prop_name/tree_catkins_blue};${resource_name/specimen} - ${prop_name/tree_catkins_blue};${resource_name/specimen} - ${prop_name/tree_catkins_blue};${resource_name/specimen} - ${prop_name/tree_catkins_blue};${resource_name/specimen} - ${prop_name/tree_catkins_blue};${resource_name/specimen} - ${prop_name/tree_catkins_blue};${resource_name/specimen} - ${prop_name/tree_catkins_blue};${resource_name/specimen} - ${prop_name/tree_catkins_blue}
resource_name/specimen_tree_catkins_red;${resource_name/specimen} - ${prop_name/tree_catkins_red};${resource_name/specimen} - ${prop_name/tree_catkins_red};${resource_name/specimen} - ${prop_name/tree_catkins_red};${resource_name/specimen} - ${prop_name/tree_catkins_red};${resource_name/specimen} - ${prop_name/tree_catkins_red};${resource_name/specimen} - ${prop_name/tree_catkins_red};${resource_name/specimen} - ${prop_name/tree_catkins_red};${resource_name/specimen} - ${prop_name/tree_catkins_red};${resource_name/specimen} - ${prop_name/tree_catkins_red};${resource_name/specimen} - ${prop_name/tree_catkins_red}
resource_name/specimen_tree_catkins_green;${resource_name/specimen} - ${prop_name/tree_catkins_green};${resource_name/specimen} - ${prop_name/tree_catkins_green};${resource_name/specimen} - ${prop_name/tree_catkins_green};${resource_name/specimen} - ${prop_name/tree_catkins_green};${resource_name/specimen} - ${prop_name/tree_catkins_green};${resource_name/specimen} - ${prop_name/tree_catkins_green};${resource_name/specimen} - ${prop_name/tree_catkins_green};${resource_name/specimen} - ${prop_name/tree_catkins_green};${resource_name/specimen} - ${prop_name/tree_catkins_green};${resource_name/specimen} - ${prop_name/tree_catkins_green}
resource_name/specimen_tree_joshua_green;${resource_name/specimen} - ${prop_name/tree_joshua_green};${resource_name/specimen} - ${prop_name/tree_joshua_green};${resource_name/specimen} - ${prop_name/tree_joshua_green};${resource_name/specimen} - ${prop_name/tree_joshua_green};${resource_name/specimen} - ${prop_name/tree_joshua_green};${resource_name/specimen} - ${prop_name/tree_joshua_green};${resource_name/specimen} - ${prop_name/tree_joshua_green};${resource_name/specimen} - ${prop_name/tree_joshua_green};${resource_name/specimen} - ${prop_name/tree_joshua_green};${resource_name/specimen} - ${prop_name/tree_joshua_green}
resource_name/specimen_tree_joshua_orange;${resource_name/specimen} - ${prop_name/tree_joshua_orange};${resource_name/specimen} - ${prop_name/tree_joshua_orange};${resource_name/specimen} - ${prop_name/tree_joshua_orange};${resource_name/specimen} - ${prop_name/tree_joshua_orange};${resource_name/specimen} - ${prop_name/tree_joshua_orange};${resource_name/specimen} - ${prop_name/tree_joshua_orange};${resource_name/specimen} - ${prop_name/tree_joshua_orange};${resource_name/specimen} - ${prop_name/tree_joshua_orange};${resource_name/specimen} - ${prop_name/tree_joshua_orange};${resource_name/specimen} - ${prop_name/tree_joshua_orange}
resource_name/specimen_tree_joshua_blue;${resource_name/specimen} - ${prop_name/tree_joshua_blue};${resource_name/specimen} - ${prop_name/tree_joshua_blue};${resource_name/specimen} - ${prop_name/tree_joshua_blue};${resource_name/specimen} - ${prop_name/tree_joshua_blue};${resource_name/specimen} - ${prop_name/tree_joshua_blue};${resource_name/specimen} - ${prop_name/tree_joshua_blue};${resource_name/specimen} - ${prop_name/tree_joshua_blue};${resource_name/specimen} - ${prop_name/tree_joshua_blue};${resource_name/specimen} - ${prop_name/tree_joshua_blue};${resource_name/specimen} - ${prop_name/tree_joshua_blue}
resource_name/specimen_tree_leaky_red;${resource_name/specimen} - ${prop_name/tree_leaky_red};${resource_name/specimen} - ${prop_name/tree_leaky_red};${resource_name/specimen} - ${prop_name/tree_leaky_red};${resource_name/specimen} - ${prop_name/tree_leaky_red};${resource_name/specimen} - ${prop_name/tree_leaky_red};${resource_name/specimen} - ${prop_name/tree_leaky_red};${resource_name/specimen} - ${prop_name/tree_leaky_red};${resource_name/specimen} - ${prop_name/tree_leaky_red};${resource_name/specimen} - ${prop_name/tree_leaky_red};${resource_name/specimen} - ${prop_name/tree_leaky_red}
